Episode,Reward
1673,-222.28305
1674,-87.0394
1675,-160.596
1676,-299.05865
1677,-365.52118
1678,-159.89786
1679,-264.29114
1680,-271.89496
1681,-126.40819
1682,-182.81912
1683,-181.49695
1684,-162.4202
1685,-377.30212
1686,-151.75674
1687,-63.96533
1688,-376.66968
1689,-363.8597
1690,-163.64905
1691,45.61727
1692,-135.61122
1693,-187.0423
1694,-81.22713
1695,-157.94928
1696,-289.12708
1697,-453.03015
1698,-308.4298
1699,-60.93969
1700,-354.0746
1701,-73.80629
1702,-300.25183
1703,-216.65918
1704,-296.533
1705,-272.4732
1706,-254.04291
1707,-281.23053
1708,-230.41911
1709,-283.04608
1710,-243.24222
1711,-267.72287
1712,-336.05536
1713,-184.55423
1714,-246.66365
1715,-184.90271
1716,-224.5115
1717,-180.0174
1718,-149.1985
1719,-67.13823
1720,-242.97269
1721,-162.529
1722,-331.11475
1723,-82.208176
1724,-186.35492
1725,-269.03818
1726,-462.89066
1727,-219.39185
1728,-219.63576
1729,-380.66788
1730,-190.14316
1731,-476.4951
1732,-481.0146
1733,-473.89398
1734,-485.43585
1735,-234.17447
1736,-194.48962
1737,-270.77634
1738,-312.515
1739,-154.0145
1740,-197.44254
1741,-343.62347
1742,-170.07152
1743,-221.3565
1744,-221.92645
1745,-166.93256
1746,-74.98923
1747,-269.50018
1748,-303.26712
1749,-143.94736
1750,-168.27298
1751,-168.45578
1752,-344.22498
1753,-253.76006
1754,-243.44272
1755,-325.40253
1756,-138.522
1757,-321.2813
1758,-191.50478
1759,-237.22427
1760,-161.49937
1761,-473.73013
1762,-380.40036
1763,-377.32883
1764,-170.34274
1765,-266.6693
1766,-254.4576
1767,44.05313
1768,-141.43774
1769,-166.94478
1770,-166.14035
1771,-251.8416
1772,-323.7944
1773,49.719368
1774,-208.18228
1775,-302.41525
1776,-127.9512
1777,-186.38861
1778,-335.741
1779,-71.22659
1780,-263.16467
1781,-86.38534
1782,-282.41455
1783,-360.0648
1784,-129.01196
1785,-220.17416
1786,-325.41968
1787,-306.70877
1788,-83.496284
1789,-485.97345
1790,-492.5296
1791,-475.54648
1792,-490.0521
1793,-361.45038
1794,-367.73376
1795,-483.1012
1796,-530.5316
1797,-135.61066
1798,-333.95157
1799,-386.35605
1800,-136.62538
1801,-247.52145
1802,-88.19359
1803,-289.89563
1804,-253.50415
1805,-131.21411
1806,-335.8261
1807,-250.67828
1808,-132.72491
1809,-199.05151
1810,-230.65424
1811,-128.56857
1812,-272.10025
1813,-128.67949
1814,-142.8224
1815,-480.58188
1816,-473.79886
1817,-342.75827
1818,-479.58472
1819,-480.48303
1820,-506.95572
1821,-357.08322
1822,-172.74936
1823,-413.0005
1824,-351.67743
1825,-143.68552
1826,-140.87642
1827,-164.47566
1828,-330.04926
1829,-380.16104
1830,45.646324
1831,-166.35974
1832,-159.55405
1833,-287.97632
1834,-127.28453
1835,-281.62878
1836,-347.33127
1837,-330.9876
1838,-378.31195
1839,-203.4995
1840,-265.47977
1841,-163.6875
1842,-185.25282
1843,-401.1945
1844,-179.68457
1845,-320.15125
1846,-358.43985
1847,-88.93773
1848,-485.94504
1849,-357.58337
1850,-511.8838
1851,-327.45184
1852,-270.20392
1853,-392.31906
1854,-234.22998
1855,-284.12872
1856,-181.26248
1857,-7.635109
1858,-282.30304
1859,-259.60815
1860,-174.22787
1861,-153.28098
1862,-293.4698
1863,-201.4754
1864,-232.49059
1865,-153.93326
1866,-179.82112
1867,-142.27469
1868,-313.71985
1869,-317.06818
1870,-230.58012
1871,-297.0937
1872,-355.35535
1873,4.7849865
1874,-491.30652
1875,-305.03925
1876,-201.09683
1877,-348.09543
1878,49.417797
1879,49.954723
1880,-204.4916
1881,-369.78232
1882,-344.82373
1883,-330.26044
1884,-242.13171
1885,-60.956635
1886,-366.1019
1887,-313.67963
1888,-252.67029
1889,-88.379585
1890,-538.7046
1891,-471.2654
1892,-470.39206
1893,-220.7513
1894,-440.06885
1895,-223.06183
1896,-139.46124
1897,-344.51245
1898,-278.08362
1899,-68.597496
1900,-342.12445
1901,-260.28207
1902,-172.78049
1903,-139.80951
1904,-78.33876
1905,-206.41911
1906,-310.8559
1907,-313.95886
1908,-160.31401
1909,-251.17255
1910,-243.71094
1911,-140.80763
1912,-158.39645
1913,-239.68967
1914,-334.74286
1915,-355.05682
1916,-249.07224
1917,-402.98993
1918,-481.99637
1919,-71.43686
1920,-137.61047
1921,-65.94951
1922,-99.44634
1923,-68.784035
1924,-255.1145
1925,-375.42685
1926,-197.8089
1927,-251.57988
1928,-192.36856
1929,-331.4345
1930,-320.33966
1931,3.1413288
1932,-248.02806
1933,-365.00705
1934,-298.50912
1935,-153.99246
1936,-265.1844
1937,-161.95541
1938,-262.0875
1939,-337.48773
1940,-130.23924
1941,-232.8847
1942,-347.35968
1943,-205.00858
1944,-232.56218
1945,-475.5235
1946,-293.9418
1947,-247.85593
1948,-166.26749
1949,-165.87436
1950,-267.40353
1951,-326.37573
1952,-342.62183
1953,-356.7105
1954,-71.06717
1955,-295.23297
1956,-182.1831
1957,-541.7805
1958,-291.62622
1959,-149.48851
1960,-221.76892
1961,37.005836
1962,-196.11594
1963,-379.76495
1964,-302.26794
1965,-198.26907
1966,-79.52699
1967,-161.34833
1968,-74.927895
1969,-65.42275
1970,-135.39441
1971,-245.45598
1972,-138.63574
1973,-295.388
1974,-410.94397
1975,-244.90178
1976,-97.30682
1977,-280.6191
1978,-250.13144
1979,-212.52435
1980,-365.10693
1981,-535.48663
1982,-514.44666
1983,-517.04987
1984,-565.75195
1985,46.253555
1986,-346.3144
1987,-332.10175
1988,-278.08475
1989,46.95069
1990,-366.6635
1991,44.467594
1992,-262.5362
1993,-155.97342
1994,-240.19855
1995,-224.14755
1996,-253.20428
1997,-316.04446
1998,-291.52393
1999,-136.40558
2000,-323.0229
2001,-154.8692
2002,-483.30518
2003,-262.24512
2004,-133.51744
2005,-463.536
2006,-220.40668
2007,-213.1908
2008,-246.7525
2009,-249.16545
2010,-457.8606
2011,-141.60023
2012,-367.159
2013,-205.80121
2014,-361.23907
2015,-381.97385
2016,-206.35605
2017,-148.45299
2018,-212.80147
2019,-492.6598
2020,-282.76193
2021,-314.66953
2022,-369.78268
2023,-12.104977
2024,-401.45535
2025,-138.16801
2026,-189.97025
2027,-311.6916
2028,-281.01727
2029,-283.1189
2030,-179.45444
2031,-158.10617
2032,-260.39523
2033,-428.02203
2034,-405.51718
2035,-500.1652
2036,-429.79666
2037,-269.6408
2038,-363.60248
2039,-225.49878
2040,-386.2205
2041,-256.6672
2042,-144.4453
2043,-126.640854
2044,3.361534
2045,-340.4651
2046,-309.91476
2047,-364.59125
2048,-176.83409
2049,-408.39783
2050,-232.27538
2051,-193.50357
2052,-479.72104
2053,-346.1994
2054,-145.26662
2055,-323.96674
2056,-203.66284
2057,-413.0583
2058,-297.5116
2059,-224.288
2060,-27.87145
2061,-4.5103893
2062,-420.18073
2063,-501.2828
2064,-289.13162
2065,-216.43816
2066,-338.5113
2067,-225.30356
2068,-166.81442
2069,-345.34174
2070,-314.54565
2071,-1.8198414
2072,-382.26755
2073,-376.8125
2074,-128.10591
2075,-282.56363
2076,-321.67493
2077,-161.35426
2078,-243.28629
2079,-309.1861
2080,-167.99892
2081,-132.28099
2082,45.701607
2083,-157.60031
2084,-510.2743
2085,-270.97745
2086,-373.05716
2087,-240.73985
2088,-185.47964
2089,-343.83624
2090,-351.341
2091,-281.42288
2092,-233.05687
2093,-18.569607
2094,-377.20862
2095,-326.6659
2096,-278.27612
2097,-329.6864
2098,-317.79718
2099,-188.53592
2100,-275.22668
2101,-270.1469
2102,-369.61948
2103,-334.3421
2104,-236.36122
2105,-254.11832
2106,-280.5956
2107,-357.1119
2108,-368.97824
2109,-238.0163
2110,-318.81223
2111,-417.33582
2112,-226.42651
2113,-260.09546
2114,-233.00623
2115,-140.32883
2116,-203.11147
2117,-144.73611
2118,-231.85214
2119,-298.45697
2120,-350.6739
2121,-447.51492
2122,-154.24808
2123,-265.3406
2124,-456.82217
2125,-182.67456
2126,-430.2508
2127,-447.24286
2128,-524.92236
2129,-319.72223
2130,-211.48257
2131,-350.41806
2132,-127.05143
2133,-393.4912
2134,-133.19406
2135,13.414021
2136,-295.65503
2137,-252.59212
2138,-319.9513
2139,-308.62967
2140,-164.03964
2141,-273.97787
2142,-157.60349
2143,-274.9488
2144,-404.19476
2145,-366.23123
2146,-537.1446
2147,-497.90955
2148,-494.1228
2149,-528.6238
2150,-549.90607
2151,-523.7107
2152,-501.06573
2153,-462.19937
2154,-305.7063
2155,-391.49075
2156,-32.386814
2157,-187.8856
2158,-491.5333
2159,-277.46182
2160,-19.86867
2161,-295.7854
2162,-301.53088
2163,-244.36133
2164,-257.40857
2165,-221.50641
2166,-333.00037
2167,-451.07654
2168,-156.81433
2169,-291.59027
2170,-142.5084
2171,-23.110706
2172,-26.889294
2173,-281.1578
2174,-14.041668
2175,-287.64337
2176,-230.54778
2177,-250.09993
2178,19.038078
2179,-350.74188
2180,-39.180653
2181,-166.1435
2182,-212.6911
2183,-29.604023
2184,-377.49384
2185,-225.89075
2186,-267.4741
2187,-219.48666
2188,-18.529024
2189,-265.7901
2190,-27.477274
2191,-149.51083
2192,-20.440643
2193,-342.16516
2194,-227.80426
2195,-421.61047
2196,-238.14359
2197,5.7851715
2198,-213.15933
2199,-312.6695
2200,-210.91643
2201,-328.55994
2202,-335.0088
2203,-338.89233
2204,-148.66682
2205,-206.15822
2206,-364.14694
2207,-355.75342
2208,-209.35983
2209,-359.10144
2210,-172.49713
2211,-405.99844
2212,-291.32733
2213,-489.6054
2214,-80.264565
2215,-477.25253
2216,-167.6145
2217,-131.90869
2218,-392.93124
2219,-330.07483
2220,-271.14728
2221,-156.48706
2222,-230.2029
2223,-285.16498
2224,-156.00983
2225,-268.76514
2226,-276.4245
2227,-161.2299
2228,-243.24411
2229,-269.34186
2230,-188.52054
2231,-288.67737
2232,-377.40332
2233,-361.1529
2234,-169.92908
2235,-230.52153
2236,-356.6184
2237,-281.36725
2238,-235.3877
2239,-269.6361
2240,-151.43605
2241,-571.789
2242,-201.24545
2243,-536.62805
2244,-473.58173
2245,-540.4075
2246,-534.4643
2247,-573.7429
2248,-474.2969
2249,-481.297
2250,-152.3977
2251,-342.06357
2252,-340.8543
2253,-277.08447
2254,-63.47857
2255,-324.62927
2256,-212.09937
2257,-382.04138
2258,-247.5191
2259,-284.4442
2260,14.101311
2261,-360.7216
2262,-344.13644
2263,-328.04086
2264,-178.40053
2265,-351.46118
2266,-352.10364
2267,-228.60657
2268,-163.94148
2269,-234.98978
2270,-195.616
2271,-419.07373
2272,-184.30026
2273,-61.993534
2274,-381.12744
2275,-317.4673
2276,-256.26398
2277,-227.20523
2278,-392.6829
2279,-295.04327
2280,-141.6601
2281,-196.2507
2282,38.344852
2283,-376.66077
2284,-367.08282
2285,-372.85306
2286,-340.6804
2287,-140.59204
2288,-140.3935
2289,-58.846176
2290,-218.46379
2291,-125.200745
2292,-146.99341
2293,16.375935
2294,-174.56665
2295,-67.4591
2296,-136.06271
2297,6.2593613
2298,-153.57469
2299,-200.21747
2300,-60.867905
2301,-192.61044
2302,-234.15494
2303,-184.23285
2304,-207.95035
2305,-334.55743
2306,-128.6528
2307,-337.02655
2308,-344.3857
2309,-182.00748
2310,-300.2282
2311,41.67142
2312,-257.0183
2313,-456.0491
2314,-474.03586
2315,-497.78757
2316,-488.2133
2317,-479.4389
2318,-475.52252
2319,-490.64532
2320,-472.07416
2321,-80.1664
2322,-335.68268
2323,-144.66898
2324,-394.01163
2325,-161.83528
2326,-48.839325
2327,-169.59799
2328,-213.95322
2329,-286.3811
2330,-290.64328
2331,-306.74756
2332,-309.00684
2333,-386.50876
2334,-220.59708
2335,-190.8363
2336,-170.87285
2337,-138.55377
2338,-223.49039
2339,-347.69565
2340,-290.42978
2341,-347.0098
2342,-212.42462
2343,-321.93472
2344,-201.39944
2345,-297.49664
2346,-318.08594
2347,-178.4838
2348,-293.20984
2349,-221.46567
2350,-135.22618
2351,-337.93515
2352,-163.55186
2353,-332.21017
2354,-373.40656
2355,-146.58322
2356,-334.68842
2357,-381.5856
2358,-208.06918
2359,-180.75395
2360,-136.31259
2361,-352.81302
2362,-339.19995
2363,-224.3999
2364,-225.98035
2365,-279.33557
2366,-162.27837
2367,-318.32455
2368,-193.46344
2369,-218.25438
2370,-307.4263
2371,-266.7184
2372,-322.5069
2373,-178.14742
2374,-142.51706
2375,-414.43744
2376,-308.20795
2377,-216.51688
2378,-239.15948
2379,-159.12012
2380,-216.37122
2381,-383.0601
2382,-12.414162
2383,-281.326
2384,-184.98972
2385,-180.94785
2386,-368.17902
2387,-242.02411
2388,-160.23802
2389,-307.98413
2390,-296.95786
2391,-553.66144
2392,-251.08385
2393,-298.69177
2394,-472.3315
2395,-524.2252
2396,-202.98633
2397,-271.1341
2398,-354.72546
2399,-374.47113
2400,-196.91867
2401,-170.68011
2402,-158.56165
2403,-280.83234
2404,-228.92924
2405,-301.9072
2406,-152.79118
2407,-292.02164
2408,-179.68602
2409,-351.0874
2410,-344.50006
2411,-548.88916
2412,-384.72305
2413,-297.2884
2414,-335.581
2415,-130.04846
2416,-197.64099
2417,-267.51358
2418,-139.54553
2419,-360.53885
2420,-182.67561
2421,-199.63214
2422,-244.29695
2423,49.341995
2424,-424.87985
2425,-151.1268
2426,-535.9496
2427,-262.91095
2428,-54.244293
2429,-188.15927
2430,-66.25597
2431,-371.48068
2432,-165.38083
2433,-186.32462
2434,-141.34543
2435,-302.90204
2436,-211.17932
2437,-325.06506
2438,-204.93633
2439,-174.08688
2440,-219.37027
2441,-251.61618
2442,-291.88348
2443,-291.33536
2444,-175.10425
2445,-332.9978
2446,-73.58271
2447,-196.40678
2448,-74.21503
2449,-332.90704
2450,-74.33446
2451,-369.67087
2452,-187.68079
2453,-358.4237
2454,-226.21002
2455,-462.00778
2456,-324.0923
2457,-231.99588
2458,-275.3251
2459,-319.4676
2460,-282.4101
2461,-381.04282
2462,-221.9595
2463,-203.78299
2464,-211.94794
2465,-221.98975
2466,-155.76534
2467,-172.4631
2468,-499.1635
2469,-534.3738
2470,-508.9898
2471,-494.09668
2472,-494.49478
2473,-203.965
2474,-343.27246
2475,-482.1574
2476,-197.49078
2477,-146.87685
2478,-298.2793
2479,-86.51723
2480,-203.93799
2481,-254.08936
2482,-306.2171
2483,-287.66733
2484,-324.27582
2485,-138.08754
2486,-218.99622
2487,18.75264
2488,-235.83447
2489,-341.00195
2490,-323.2881
2491,-442.59207
2492,-398.11655
2493,-132.37154
2494,-340.9403
2495,-82.07951
2496,-441.2799
2497,-246.32793
2498,-314.71716
2499,-128.1328
2500,-272.05383
2501,-517.9606
2502,-167.86012
2503,-147.0681
2504,-277.16437
2505,-181.00381
2506,-229.78844
2507,-380.108
2508,-215.7825
2509,-447.49072
2510,-478.2852
2511,-472.53885
2512,-487.71722
2513,-482.00552
2514,-499.09412
2515,-438.309
2516,-499.6523
2517,-566.14386
2518,-84.246
2519,-197.80554
2520,10.955877
2521,-228.35228
2522,13.426815
2523,48.347282
2524,-430.0217
2525,-130.03224
2526,-332.40063
2527,-264.35748
2528,-413.73563
2529,-265.35675
2530,-155.67183
2531,-223.66449
2532,-372.46268
2533,-231.42911
2534,-188.78171
2535,-503.85696
2536,-470.8919
2537,-165.763
2538,-474.46695
2539,-127.00076
2540,-201.28206
2541,-366.1622
2542,-277.00824
2543,-179.00235
2544,-74.95555
2545,-234.59183
2546,-222.87808
2547,-166.20209
2548,-389.03085
2549,-183.73468
2550,-219.23941
2551,-279.63583
2552,-333.7558
2553,-62.8036
2554,-362.6445
2555,-266.574
2556,-168.35408
2557,-134.4424
2558,-172.61302
2559,40.80868
2560,-539.59485
2561,-552.6361
2562,-517.52124
2563,-535.2156
2564,-478.17307
2565,-355.95166
2566,-475.27704
2567,-143.94167
2568,-239.3795
2569,-169.25989
2570,-135.9693
2571,-225.77696
2572,-309.79965
2573,-336.66998
2574,-209.25772
2575,-237.97066
2576,-157.97607
2577,-245.87625
2578,-152.79132
2579,5.3846474
2580,-251.75443
2581,-338.07605
2582,-355.58395
2583,-206.77002
2584,2.5727787
2585,-366.26022
2586,-292.823
2587,-167.19653
2588,50.09307
2589,-381.53683
2590,-288.52203
2591,-251.99217
2592,44.78453
2593,-265.93658
2594,-80.72563
2595,-196.92097
2596,-207.21906
2597,-58.013878
2598,-304.8399
2599,-214.39836
2600,-232.2263
2601,-323.4826
2602,-312.54492
2603,-136.7122
2604,-201.15111
2605,48.88865
2606,-237.41574
2607,-283.896
2608,-145.84134
2609,-53.54719
2610,-204.27756
2611,-252.21323
2612,-230.0908
2613,-265.57645
2614,-325.29172
2615,-157.25879
2616,-273.12866
2617,-148.83217
2618,-368.46634
2619,-216.70796
2620,-143.49515
2621,-278.04834
2622,-151.83566
2623,-251.57933
2624,-73.97815
2625,-192.3287
2626,-83.973816
2627,-140.62085
2628,-154.58817
2629,-289.02176
2630,-188.9725
2631,-78.83183
2632,-145.07321
2633,-469.8436
2634,-144.81898
2635,-153.31592
2636,-432.16733
2637,-63.015884
2638,-270.94928
2639,-188.42041
2640,-462.15506
2641,-176.77321
2642,-216.47826
2643,-346.4118
2644,-224.21188
2645,-353.06866
2646,-313.8145
2647,-541.99
2648,-481.98514
2649,-565.851
2650,-475.56552
2651,-477.90012
2652,-344.09195
2653,-524.6323
2654,-498.20554
2655,-256.39188
2656,-188.80753
2657,-127.62111
2658,-327.03738
2659,-265.01202
2660,-284.21906
2661,-81.35762
2662,-57.992096
2663,-366.04074
2664,-388.9479
2665,-89.15042
2666,-340.37744
2667,-276.2946
2668,-192.12596
2669,-291.5163
2670,-211.43834
2671,-356.2441
2672,-357.5647
2673,-194.84204
2674,-88.22589
2675,-247.14998
2676,-202.55573
2677,-52.838753
2678,-310.87384
2679,-346.1387
2680,-141.79163
2681,-289.0592
2682,-523.91077
2683,-300.97437
2684,-332.592
2685,-226.63867
2686,-353.7527
2687,-162.90842
2688,-228.83583
2689,-182.01959
2690,-176.78723
2691,-254.98409
2692,-176.61166
2693,-233.45105
2694,-288.1664
2695,-220.9488
2696,-325.7083
2697,-364.19623
2698,-342.16196
2699,-205.32893
2700,-259.46686
2701,-358.8157
2702,-420.1734
2703,-346.36414
2704,-335.90472
2705,-218.77667
2706,-337.0733
2707,-186.27916
2708,-152.4963
2709,-324.62866
2710,48.592888
2711,-297.58875
2712,-231.26682
2713,-386.4332
2714,-256.86444
2715,-334.4107
2716,-177.932
2717,-289.79837
2718,-385.2011
2719,-207.69559
2720,-315.84973
2721,-178.81058
2722,-249.00636
2723,-138.479
2724,-367.11517
2725,-229.2425
2726,-496.07977
2727,-233.8757
2728,-313.48315
2729,-301.1543
2730,-258.4771
2731,-289.0299
2732,-315.84253
2733,-291.97375
2734,-136.86404
2735,-375.9206
2736,-399.34598
2737,-329.0904
2738,-0.35126114
2739,-163.6281
2740,-244.59453
2741,-128.35637
2742,-163.75348
2743,-229.2032
2744,-16.126923
2745,-454.60165
2746,-281.4478
2747,-333.06866
2748,-345.91064
2749,-294.70624
2750,-335.852
2751,-165.38513
2752,-359.28317
2753,-327.7528
2754,-327.18204
2755,-281.2613
2756,-80.47466
2757,-203.23203
2758,-321.29797
2759,-196.80482
2760,-331.9521
2761,-324.58002
2762,-232.16086
2763,-151.36758
2764,-318.33545
2765,-382.57062
2766,-548.04596
2767,-475.96735
2768,-77.20213
2769,-89.48436
2770,-234.83258
2771,-237.96214
2772,-61.580338
2773,-377.81708
2774,-332.64233
2775,-398.07108
2776,-276.78003
2777,-326.19128
2778,-332.33704
2779,-307.61087
2780,-93.84651
2781,-251.42892
2782,-283.2788
2783,-220.23099
2784,-239.73653
2785,-76.447136
2786,-198.68985
2787,-162.62947
2788,-267.39673
2789,-308.28802
2790,-252.34085
2791,-343.18933
2792,-347.97192
2793,-279.9245
2794,-471.32315
2795,-480.17935
2796,-549.2196
2797,-535.204
2798,-409.62308
2799,-546.7844
2800,-290.3994
2801,-273.18695
2802,-241.73975
2803,-380.95087
2804,-334.82385
2805,-235.96402
2806,-251.57362
2807,-265.07523
2808,-269.1053
2809,-355.3861
2810,-300.3844
2811,-326.5679
2812,-318.40878
2813,-321.51233
2814,-82.38088
2815,-367.80594
2816,-228.35068
2817,-236.4179
2818,-148.92764
2819,-372.79752
2820,-264.07672
2821,-302.79996
2822,-222.73486
2823,-230.89351
2824,-143.7659
2825,-333.1239
2826,-134.61142
2827,-249.48311
2828,-85.06671
2829,-236.46124
2830,-338.54388
2831,-163.99683
2832,-304.3713
2833,-53.204117
2834,-173.27289
2835,-231.69463
2836,-188.40544
2837,-359.3283
2838,-257.53287
2839,-477.35785
2840,-271.74213
2841,-232.69217
2842,-431.36026
2843,-167.66885
2844,-209.72107
2845,-252.81703
2846,-473.55807
2847,-206.2815
2848,-136.43837
2849,-61.88511
2850,-139.5462
2851,-82.63022
2852,-198.79907
2853,-251.63464
2854,-212.87683
2855,-276.9104
2856,-241.92245
2857,41.353252
2858,-341.78253
2859,-400.74304
2860,-332.37097
2861,-226.95515
2862,-205.26114
2863,-72.954254
2864,-69.16704
2865,-280.41873
2866,-370.8707
2867,-362.96387
2868,-65.72899
2869,-251.90073
2870,-136.72557
2871,-292.15802
2872,-341.66687
2873,-147.45929
2874,-304.14487
2875,-318.2229
2876,-73.23044
2877,-263.44507
2878,-305.55698
2879,-144.76288
2880,-286.961
2881,-162.27411
2882,-195.56425
2883,-16.012207
2884,-411.2273
2885,-295.26086
2886,-188.04063
2887,-286.92682
2888,-505.77252
2889,-173.42067
2890,-168.93158
2891,-187.06076
2892,-450.4763
2893,-132.22505
2894,-264.40796
2895,-180.25479
2896,-136.31741
2897,-138.77399
2898,-264.20935
2899,-284.3015
2900,-325.5912
2901,-518.2369
2902,-164.0968
2903,-325.3656
2904,-337.64716
2905,-287.22992
2906,-191.05447
2907,-302.9796
2908,-162.5444
2909,-253.14537
2910,-336.86823
2911,-175.09874
2912,-146.82953
2913,-431.48468
2914,-170.52849
2915,-67.22067
2916,-186.21219
2917,-245.59705
2918,-177.70242
2919,-385.02032
2920,-529.09265
2921,-347.45746
2922,-188.7244
2923,-371.04868
2924,-182.71133
2925,-218.21597
2926,-338.76343
2927,-203.88599
2928,-236.85243
2929,-217.92212
2930,-167.85776
2931,-87.054085
2932,-295.44028
2933,-308.46753
2934,-142.63945
2935,-170.17213
2936,-194.24812
2937,-168.67523
2938,-329.4813
2939,-276.64996
2940,-277.34015
2941,-269.48376
